Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Cells_RadialDistribution_FracAtD_ER_1of4,0.0,Cells,RadialDistribution,FracAtD,ER,443
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_8_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,444
Nuclei_Correlation_RWC_Actin_Mitochondria,0.0,Nuclei,Correlation,RWC,Actin,445
Cells_RadialDistribution_ZernikeMagnitude_ER_9_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,446
Nuclei_AreaShape_Extent,0.0,Nuclei,AreaShape,Extent,,447
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_6_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,448
Nuclei_Intensity_MADIntensity_ER,0.0,Nuclei,Intensity,MADIntensity,ER,449
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,450
Nuclei_Texture_InfoMeas1_Hoechst_3_00_256,0.0,Nuclei,Texture,InfoMeas1,Hoechst,451
Cytoplasm_Correlation_Correlation_Actin_Hoechst,0.0,Cytoplasm,Correlation,Correlation,Actin,452
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,453
Cytoplasm_Intensity_StdIntensityEdge_Hoechst,0.0,Cytoplasm,Intensity,StdIntensityEdge,Hoechst,454
Cells_Texture_InfoMeas1_Actin_3_02_256,0.0,Cells,Texture,InfoMeas1,Actin,455
Cytoplasm_Intensity_MassDisplacement_Hoechst,0.0,Cytoplasm,Intensity,MassDisplacement,Hoechst,456
Nuclei_Texture_Contrast_PM_3_01_256,0.0,Nuclei,Texture,Contrast,PM,457
Cytoplasm_AreaShape_Zernike_8_2,0.0,Cytoplasm,AreaShape,Zernike,8,458
Cytoplasm_Texture_InfoMeas1_Hoechst_3_01_256,0.0,Cytoplasm,Texture,InfoMeas1,Hoechst,459
Cytoplasm_Texture_InfoMeas1_ER_3_03_256,0.0,Cytoplasm,Texture,InfoMeas1,ER,460
Nuclei_RadialDistribution_ZernikeMagnitude_ER_7_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,461
Cytoplasm_Texture_Correlation_Mitochondria_3_03_256,0.0,Cytoplasm,Texture,Correlation,Mitochondria,462
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_7_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,463
Cells_Intensity_MeanIntensityEdge_ER,0.0,Cells,Intensity,MeanIntensityEdge,ER,464
Cells_AreaShape_Zernike_6_6,0.0,Cells,AreaShape,Zernike,6,465
Nuclei_Neighbors_SecondClosestDistance_Adjacent,0.0,Nuclei,Neighbors,SecondClosestDistance,Adjacent,466
Cells_Intensity_MeanIntensity_Hoechst,0.0,Cells,Intensity,MeanIntensity,Hoechst,467
Cytoplasm_RadialDistribution_MeanFrac_PM_2of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,PM,468
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_3_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,469
Cytoplasm_Intensity_MADIntensity_ER,0.0,Cytoplasm,Intensity,MADIntensity,ER,470
Cells_RadialDistribution_MeanFrac_Mitochondria_2of4,0.0,Cells,RadialDistribution,MeanFrac,Mitochondria,471
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_3_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,472
Cells_AreaShape_Zernike_2_2,0.0,Cells,AreaShape,Zernike,2,473
Cytoplasm_Texture_Correlation_Mitochondria_3_01_256,0.0,Cytoplasm,Texture,Correlation,Mitochondria,474
Cytoplasm_AreaShape_Zernike_6_2,0.0,Cytoplasm,AreaShape,Zernike,6,475
Cells_RadialDistribution_FracAtD_Mitochondria_4of4,0.0,Cells,RadialDistribution,FracAtD,Mitochondria,476
Cells_RadialDistribution_MeanFrac_ER_3of4,0.0,Cells,RadialDistribution,MeanFrac,ER,477
Nuclei_Texture_Correlation_ER_3_02_256,0.0,Nuclei,Texture,Correlation,ER,478
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_8_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,479
Nuclei_RadialDistribution_RadialCV_Mitochondria_1of4,0.0,Nuclei,RadialDistribution,RadialCV,Mitochondria,480
Nuclei_Correlation_Correlation_ER_Mitochondria,0.0,Nuclei,Correlation,Correlation,ER,481
Nuclei_Texture_InverseDifferenceMoment_ER_3_00_256,0.0,Nuclei,Texture,InverseDifferenceMoment,ER,482
Cytoplasm_AreaShape_Zernike_8_6,0.0,Cytoplasm,AreaShape,Zernike,8,483
Nuclei_Correlation_RWC_PM_Hoechst,0.0,Nuclei,Correlation,RWC,PM,484
Cells_RadialDistribution_FracAtD_Mitochondria_3of4,0.0,Cells,RadialDistribution,FracAtD,Mitochondria,485
Cytoplasm_Texture_Contrast_ER_3_01_256,0.0,Cytoplasm,Texture,Contrast,ER,486
Cells_Texture_Correlation_Hoechst_3_01_256,0.0,Cells,Texture,Correlation,Hoechst,487
Nuclei_AreaShape_Zernike_4_2,0.0,Nuclei,AreaShape,Zernike,4,488
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_7_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,489
Nuclei_AreaShape_Zernike_3_3,0.0,Nuclei,AreaShape,Zernike,3,490
Cytoplasm_Correlation_Manders_Mitochondria_Hoechst,0.0,Cytoplasm,Correlation,Manders,Mitochondria,491
Nuclei_Correlation_K_Mitochondria_Hoechst,0.0,Nuclei,Correlation,K,Mitochondria,492
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_6,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,493
Cells_RadialDistribution_FracAtD_Mitochondria_2of4,0.0,Cells,RadialDistribution,FracAtD,Mitochondria,494
Cells_RadialDistribution_RadialCV_Hoechst_3of4,0.0,Cells,RadialDistribution,RadialCV,Hoechst,495
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_3of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Mitochondria,496
Nuclei_RadialDistribution_ZernikeMagnitude_ER_8_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,497
Cytoplasm_Texture_Correlation_Mitochondria_3_02_256,0.0,Cytoplasm,Texture,Correlation,Mitochondria,498
Nuclei_Texture_Contrast_ER_3_03_256,0.0,Nuclei,Texture,Contrast,ER,499
Cells_Intensity_MassDisplacement_PM,0.0,Cells,Intensity,MassDisplacement,PM,500
Cytoplasm_RadialDistribution_MeanFrac_ER_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,ER,501
Nuclei_Texture_DifferenceEntropy_Actin_3_02_256,0.0,Nuclei,Texture,DifferenceEntropy,Actin,502
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_4_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,503
Cells_Texture_Correlation_Hoechst_3_00_256,0.0,Cells,Texture,Correlation,Hoechst,504
Nuclei_Intensity_MADIntensity_Actin,0.0,Nuclei,Intensity,MADIntensity,Actin,505
Cells_Correlation_RWC_Actin_ER,0.0,Cells,Correlation,RWC,Actin,506
Nuclei_Correlation_RWC_ER_PM,0.0,Nuclei,Correlation,RWC,ER,507
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_9_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,508
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_3_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,509
Cells_Correlation_Manders_PM_Mitochondria,0.0,Cells,Correlation,Manders,PM,510
Nuclei_RadialDistribution_RadialCV_ER_3of4,0.0,Nuclei,RadialDistribution,RadialCV,ER,511
Cells_Texture_InfoMeas1_Hoechst_3_03_256,0.0,Cells,Texture,InfoMeas1,Hoechst,512
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_9_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,513
Nuclei_Neighbors_FirstClosestDistance_Adjacent,0.0,Nuclei,Neighbors,FirstClosestDistance,Adjacent,514
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_1_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,515
Cells_AreaShape_Zernike_5_1,0.0,Cells,AreaShape,Zernike,5,516
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,517
Cytoplasm_Intensity_MassDisplacement_ER,0.0,Cytoplasm,Intensity,MassDisplacement,ER,518
Cells_AreaShape_Zernike_5_5,0.0,Cells,AreaShape,Zernike,5,519
Nuclei_RadialDistribution_ZernikeMagnitude_ER_6_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,520
Nuclei_Texture_SumVariance_PM_3_03_256,0.0,Nuclei,Texture,SumVariance,PM,521
Cells_RadialDistribution_MeanFrac_PM_3of4,0.0,Cells,RadialDistribution,MeanFrac,PM,522
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,523
Cells_RadialDistribution_ZernikeMagnitude_PM_6_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,524
Cells_AreaShape_Perimeter,0.0,Cells,AreaShape,Perimeter,,525
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,526
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_7_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,527
Cells_Intensity_UpperQuartileIntensity_Hoechst,0.0,Cells,Intensity,UpperQuartileIntensity,Hoechst,528
Cells_RadialDistribution_ZernikeMagnitude_PM_9_5,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,529
Nuclei_Correlation_K_PM_Actin,0.0,Nuclei,Correlation,K,PM,530
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_5_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,531
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_00_256,0.0,Cytoplasm,Texture,InverseDifferenceMoment,ER,532
Nuclei_AreaShape_FormFactor,0.0,Nuclei,AreaShape,FormFactor,,533
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_6_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,534
Cytoplasm_RadialDistribution_RadialCV_PM_4of4,0.0,Cytoplasm,RadialDistribution,RadialCV,PM,535
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,536
Cytoplasm_RadialDistribution_FracAtD_Hoechst_3of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Hoechst,537
Nuclei_RadialDistribution_FracAtD_Mitochondria_4of4,0.0,Nuclei,RadialDistribution,FracAtD,Mitochondria,538
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_4_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,539
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_9_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,540
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_6_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,541
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_5_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,542
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_6_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,543
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_2_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,544
Nuclei_Correlation_Overlap_ER_Hoechst,0.0,Nuclei,Correlation,Overlap,ER,545
Cytoplasm_Intensity_MaxIntensityEdge_Mitochondria,0.0,Cytoplasm,Intensity,MaxIntensityEdge,Mitochondria,546
Nuclei_Texture_Correlation_PM_3_03_256,0.0,Nuclei,Texture,Correlation,PM,547
Nuclei_Correlation_Correlation_Hoechst_Mitochondria,0.0,Nuclei,Correlation,Correlation,Hoechst,548
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_9_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,549
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,550
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_6_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,551
Cells_RadialDistribution_FracAtD_Mitochondria_1of4,0.0,Cells,RadialDistribution,FracAtD,Mitochondria,552
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_8_6,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,553
Nuclei_AreaShape_Zernike_4_4,0.0,Nuclei,AreaShape,Zernike,4,554
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_4_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,555
Nuclei_Correlation_Correlation_Actin_PM,0.0,Nuclei,Correlation,Correlation,Actin,556
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_7_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,557
Cells_RadialDistribution_ZernikeMagnitude_Actin_6_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,558
Nuclei_Intensity_IntegratedIntensity_ER,0.0,Nuclei,Intensity,IntegratedIntensity,ER,559
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_9_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,560
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_6_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,561
Nuclei_RadialDistribution_MeanFrac_Mitochondria_1of4,0.0,Nuclei,RadialDistribution,MeanFrac,Mitochondria,562
Cytoplasm_Texture_InfoMeas1_PM_3_03_256,0.0,Cytoplasm,Texture,InfoMeas1,PM,563
Cytoplasm_AreaShape_Zernike_4_2,0.0,Cytoplasm,AreaShape,Zernike,4,564
Cells_Intensity_MeanIntensityEdge_Hoechst,0.0,Cells,Intensity,MeanIntensityEdge,Hoechst,565
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_9_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,566
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_6_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,567
Cytoplasm_RadialDistribution_FracAtD_Actin_4of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Actin,568
Cytoplasm_RadialDistribution_FracAtD_PM_4of4,0.0,Cytoplasm,RadialDistribution,FracAtD,PM,569
Nuclei_RadialDistribution_ZernikeMagnitude_ER_6_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,570
Cells_AreaShape_Zernike_7_7,0.0,Cells,AreaShape,Zernike,7,571
Nuclei_Intensity_MaxIntensityEdge_Mitochondria,0.0,Nuclei,Intensity,MaxIntensityEdge,Mitochondria,572
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_2_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,573
Nuclei_Texture_Contrast_ER_3_01_256,0.0,Nuclei,Texture,Contrast,ER,574
Cytoplasm_Intensity_StdIntensityEdge_Mitochondria,0.0,Cytoplasm,Intensity,StdIntensityEdge,Mitochondria,575
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_9_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,576
Cytoplasm_Texture_Contrast_ER_3_03_256,0.0,Cytoplasm,Texture,Contrast,ER,577
Cytoplasm_RadialDistribution_RadialCV_Hoechst_4of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Hoechst,578
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_6_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,579
Cytoplasm_Intensity_IntegratedIntensity_Hoechst,0.0,Cytoplasm,Intensity,IntegratedIntensity,Hoechst,580
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_2_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,581
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,582
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_8_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,583
Nuclei_Correlation_RWC_Hoechst_Mitochondria,0.0,Nuclei,Correlation,RWC,Hoechst,584
Cytoplasm_Texture_InfoMeas2_Hoechst_3_00_256,0.0,Cytoplasm,Texture,InfoMeas2,Hoechst,585
Cells_Neighbors_AngleBetweenNeighbors_Adjacent,0.0,Cells,Neighbors,AngleBetweenNeighbors,Adjacent,586
Cytoplasm_Texture_InfoMeas1_Hoechst_3_02_256,0.0,Cytoplasm,Texture,InfoMeas1,Hoechst,587
Cells_RadialDistribution_RadialCV_Actin_4of4,0.0,Cells,RadialDistribution,RadialCV,Actin,588
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_03_256,0.0,Cytoplasm,Texture,InverseDifferenceMoment,ER,589
Nuclei_AreaShape_Zernike_4_0,0.0,Nuclei,AreaShape,Zernike,4,590
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_6_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,591
Cytoplasm_Texture_InfoMeas1_Actin_3_00_256,0.0,Cytoplasm,Texture,InfoMeas1,Actin,592
Cytoplasm_Texture_Entropy_Mitochondria_3_00_256,0.0,Cytoplasm,Texture,Entropy,Mitochondria,593
Cytoplasm_Texture_Correlation_Hoechst_3_01_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,594
Nuclei_RadialDistribution_MeanFrac_ER_1of4,0.0,Nuclei,RadialDistribution,MeanFrac,ER,595
Nuclei_Texture_Contrast_Actin_3_03_256,0.0,Nuclei,Texture,Contrast,Actin,596
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_7_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,597
Nuclei_Intensity_MedianIntensity_Hoechst,0.0,Nuclei,Intensity,MedianIntensity,Hoechst,598
Cytoplasm_Texture_Correlation_Hoechst_3_02_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,599
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_9_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,600
Cytoplasm_RadialDistribution_RadialCV_Actin_4of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Actin,601
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_6_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,602
Nuclei_Correlation_K_Hoechst_ER,0.0,Nuclei,Correlation,K,Hoechst,603
Cells_Intensity_MaxIntensity_Hoechst,0.0,Cells,Intensity,MaxIntensity,Hoechst,604
Nuclei_RadialDistribution_ZernikeMagnitude_PM_4_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,605
Cells_Texture_InfoMeas2_Mitochondria_3_01_256,0.0,Cells,Texture,InfoMeas2,Mitochondria,606
Nuclei_RadialDistribution_ZernikeMagnitude_ER_8_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,607
Nuclei_RadialDistribution_FracAtD_PM_2of4,0.0,Nuclei,RadialDistribution,FracAtD,PM,608
Nuclei_Correlation_Overlap_Actin_Mitochondria,0.0,Nuclei,Correlation,Overlap,Actin,609
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_8_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,610
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_8_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,611
Cytoplasm_Intensity_StdIntensityEdge_ER,0.0,Cytoplasm,Intensity,StdIntensityEdge,ER,612
Nuclei_Texture_SumVariance_Hoechst_3_01_256,0.0,Nuclei,Texture,SumVariance,Hoechst,613
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_3of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Mitochondria,614
Cytoplasm_Intensity_MaxIntensity_Hoechst,0.0,Cytoplasm,Intensity,MaxIntensity,Hoechst,615
Nuclei_Correlation_RWC_Hoechst_PM,0.0,Nuclei,Correlation,RWC,Hoechst,616
Nuclei_Texture_Correlation_Actin_3_00_256,0.0,Nuclei,Texture,Correlation,Actin,617
Cells_RadialDistribution_RadialCV_Mitochondria_2of4,0.0,Cells,RadialDistribution,RadialCV,Mitochondria,618
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_7_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,619
Cytoplasm_Intensity_LowerQuartileIntensity_Mitochondria,0.0,Cytoplasm,Intensity,LowerQuartileIntensity,Mitochondria,620
Cells_Intensity_MaxIntensity_Actin,0.0,Cells,Intensity,MaxIntensity,Actin,621
Cytoplasm_Correlation_Correlation_Hoechst_PM,0.0,Cytoplasm,Correlation,Correlation,Hoechst,622
Nuclei_Correlation_RWC_Hoechst_Actin,0.0,Nuclei,Correlation,RWC,Hoechst,623
Cells_Intensity_IntegratedIntensityEdge_Hoechst,0.0,Cells,Intensity,IntegratedIntensityEdge,Hoechst,624
Cytoplasm_Texture_InfoMeas2_ER_3_02_256,0.0,Cytoplasm,Texture,InfoMeas2,ER,625
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_5_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,626
Cells_RadialDistribution_ZernikeMagnitude_PM_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,627
Cytoplasm_Texture_DifferenceEntropy_Actin_3_02_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Actin,628
Cells_Correlation_RWC_Actin_Mitochondria,0.0,Cells,Correlation,RWC,Actin,629
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_2_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,630
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_7_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,631
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,632
Cells_RadialDistribution_RadialCV_PM_2of4,0.0,Cells,RadialDistribution,RadialCV,PM,633
Nuclei_RadialDistribution_MeanFrac_Mitochondria_3of4,0.0,Nuclei,RadialDistribution,MeanFrac,Mitochondria,634
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_3of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Hoechst,635
Cells_RadialDistribution_ZernikeMagnitude_PM_9_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,636
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_2_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,637
Cytoplasm_Texture_Correlation_ER_3_02_256,0.0,Cytoplasm,Texture,Correlation,ER,638
Cells_RadialDistribution_RadialCV_ER_3of4,0.0,Cells,RadialDistribution,RadialCV,ER,639
Nuclei_Texture_DifferenceEntropy_Mitochondria_3_00_256,0.0,Nuclei,Texture,DifferenceEntropy,Mitochondria,640
Cytoplasm_Granularity_2_PM,0.0,Cytoplasm,Granularity,2,PM,641
Nuclei_Texture_Contrast_ER_3_00_256,0.0,Nuclei,Texture,Contrast,ER,642
Nuclei_Correlation_Overlap_Mitochondria_PM,0.0,Nuclei,Correlation,Overlap,Mitochondria,643
Cytoplasm_Intensity_MeanIntensityEdge_Hoechst,0.0,Cytoplasm,Intensity,MeanIntensityEdge,Hoechst,644
Nuclei_Intensity_MADIntensity_Mitochondria,0.0,Nuclei,Intensity,MADIntensity,Mitochondria,645
Cytoplasm_Texture_Correlation_ER_3_03_256,0.0,Cytoplasm,Texture,Correlation,ER,646
Nuclei_Intensity_MinIntensityEdge_ER,0.0,Nuclei,Intensity,MinIntensityEdge,ER,647
Cytoplasm_Texture_DifferenceVariance_ER_3_00_256,0.0,Cytoplasm,Texture,DifferenceVariance,ER,648
Nuclei_RadialDistribution_ZernikeMagnitude_PM_4_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,649
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_9_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,650
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_5_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,651
Nuclei_Intensity_IntegratedIntensity_Mitochondria,0.0,Nuclei,Intensity,IntegratedIntensity,Mitochondria,652
Cytoplasm_AreaShape_Zernike_8_0,0.0,Cytoplasm,AreaShape,Zernike,8,653
Cytoplasm_Correlation_RWC_Mitochondria_ER,0.0,Cytoplasm,Correlation,RWC,Mitochondria,654
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_6_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,655
Nuclei_RadialDistribution_RadialCV_Mitochondria_4of4,0.0,Nuclei,RadialDistribution,RadialCV,Mitochondria,656
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_8_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,657
Nuclei_RadialDistribution_ZernikeMagnitude_ER_7_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,658
Cells_RadialDistribution_ZernikeMagnitude_Actin_7_5,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,659
Cells_Granularity_2_Hoechst,0.0,Cells,Granularity,2,Hoechst,660
Nuclei_Correlation_K_Hoechst_PM,0.0,Nuclei,Correlation,K,Hoechst,661
Cells_RadialDistribution_ZernikeMagnitude_ER_9_9,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,662
Cytoplasm_Correlation_RWC_ER_PM,0.0,Cytoplasm,Correlation,RWC,ER,663
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_9_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,664
Nuclei_RadialDistribution_ZernikeMagnitude_ER_6_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,665
Cells_AreaShape_MinFeretDiameter,0.0,Cells,AreaShape,MinFeretDiameter,,666
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_1of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Hoechst,667
Nuclei_Correlation_Correlation_ER_Hoechst,0.0,Nuclei,Correlation,Correlation,ER,668
Cytoplasm_Texture_SumVariance_Actin_3_03_256,0.0,Cytoplasm,Texture,SumVariance,Actin,669
Nuclei_RadialDistribution_ZernikeMagnitude_ER_3_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,670
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_9_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,671
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_4_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,672
Cells_Intensity_MaxIntensityEdge_ER,0.0,Cells,Intensity,MaxIntensityEdge,ER,673
