Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Cytoplasm_RadialDistribution_FracAtD_ER_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,ER,451
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_1of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Hoechst,452
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_6_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,453
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_5_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,454
Nuclei_Texture_InfoMeas1_Actin_3_00_256,0.0,Nuclei,Texture,InfoMeas1,Actin,455
Cells_RadialDistribution_ZernikeMagnitude_Actin_7_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,456
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_9_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,457
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,458
Cytoplasm_RadialDistribution_RadialCV_PM_4of4,0.0,Cytoplasm,RadialDistribution,RadialCV,PM,459
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,460
Cells_AreaShape_Perimeter,0.0,Cells,AreaShape,Perimeter,,461
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,462
Nuclei_RadialDistribution_ZernikeMagnitude_ER_7_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,463
Cells_RadialDistribution_ZernikeMagnitude_PM_6_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,464
Nuclei_Intensity_MinIntensity_Mitochondria,0.0,Nuclei,Intensity,MinIntensity,Mitochondria,465
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,466
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_4_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,467
Cells_RadialDistribution_MeanFrac_Mitochondria_3of4,0.0,Cells,RadialDistribution,MeanFrac,Mitochondria,468
Cells_RadialDistribution_ZernikeMagnitude_ER_9_9,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,469
Nuclei_Correlation_K_Actin_PM,0.0,Nuclei,Correlation,K,Actin,470
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_3_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,471
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_6_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,472
Nuclei_Correlation_K_Hoechst_PM,0.0,Nuclei,Correlation,K,Hoechst,473
Nuclei_Intensity_MedianIntensity_Hoechst,0.0,Nuclei,Intensity,MedianIntensity,Hoechst,474
Cells_Intensity_StdIntensityEdge_Mitochondria,0.0,Cells,Intensity,StdIntensityEdge,Mitochondria,475
Cells_RadialDistribution_ZernikeMagnitude_ER_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,476
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,477
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_9_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,478
Cytoplasm_Texture_InfoMeas2_Hoechst_3_02_256,0.0,Cytoplasm,Texture,InfoMeas2,Hoechst,479
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_7_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,480
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_4_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,481
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,482
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_01_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Mitochondria,483
Nuclei_Correlation_K_PM_Hoechst,0.0,Nuclei,Correlation,K,PM,484
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,485
Cytoplasm_Texture_DifferenceVariance_ER_3_00_256,0.0,Cytoplasm,Texture,DifferenceVariance,ER,486
Nuclei_Texture_InfoMeas2_Mitochondria_3_01_256,0.0,Nuclei,Texture,InfoMeas2,Mitochondria,487
Nuclei_Granularity_2_Hoechst,0.0,Nuclei,Granularity,2,Hoechst,488
Nuclei_Correlation_K_PM_Actin,0.0,Nuclei,Correlation,K,PM,489
Cytoplasm_Texture_Correlation_Hoechst_3_03_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,490
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_7_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,491
Cells_RadialDistribution_MeanFrac_Hoechst_2of4,0.0,Cells,RadialDistribution,MeanFrac,Hoechst,492
Cells_Texture_Contrast_Hoechst_3_00_256,0.0,Cells,Texture,Contrast,Hoechst,493
Nuclei_Texture_InverseDifferenceMoment_Mitochondria_3_00_256,0.0,Nuclei,Texture,InverseDifferenceMoment,Mitochondria,494
Nuclei_RadialDistribution_ZernikeMagnitude_ER_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,495
Nuclei_Texture_Contrast_Actin_3_03_256,0.0,Nuclei,Texture,Contrast,Actin,496
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,497
Nuclei_Correlation_K_PM_Mitochondria,0.0,Nuclei,Correlation,K,PM,498
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_6_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,499
Cells_RadialDistribution_RadialCV_PM_2of4,0.0,Cells,RadialDistribution,RadialCV,PM,500
Cells_RadialDistribution_MeanFrac_PM_2of4,0.0,Cells,RadialDistribution,MeanFrac,PM,501
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_6_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,502
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_3_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,503
Nuclei_Texture_DifferenceEntropy_PM_3_00_256,0.0,Nuclei,Texture,DifferenceEntropy,PM,504
Nuclei_Intensity_IntegratedIntensityEdge_PM,0.0,Nuclei,Intensity,IntegratedIntensityEdge,PM,505
Nuclei_Correlation_Overlap_Mitochondria_PM,0.0,Nuclei,Correlation,Overlap,Mitochondria,506
Nuclei_RadialDistribution_ZernikeMagnitude_ER_2_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,507
Nuclei_RadialDistribution_FracAtD_PM_1of4,0.0,Nuclei,RadialDistribution,FracAtD,PM,508
Cells_RadialDistribution_RadialCV_Actin_4of4,0.0,Cells,RadialDistribution,RadialCV,Actin,509
Cells_RadialDistribution_RadialCV_PM_1of4,0.0,Cells,RadialDistribution,RadialCV,PM,510
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_8_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,511
Cells_RadialDistribution_FracAtD_ER_3of4,0.0,Cells,RadialDistribution,FracAtD,ER,512
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_2_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,513
Cytoplasm_Texture_Correlation_Hoechst_3_00_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,514
Nuclei_Intensity_StdIntensity_Mitochondria,0.0,Nuclei,Intensity,StdIntensity,Mitochondria,515
Cells_RadialDistribution_ZernikeMagnitude_ER_8_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,516
Nuclei_AreaShape_Zernike_5_3,0.0,Nuclei,AreaShape,Zernike,5,517
Nuclei_AreaShape_Zernike_8_6,0.0,Nuclei,AreaShape,Zernike,8,518
Cytoplasm_RadialDistribution_MeanFrac_PM_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,PM,519
Nuclei_Texture_InfoMeas2_Mitochondria_3_00_256,0.0,Nuclei,Texture,InfoMeas2,Mitochondria,520
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_9_7,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,521
Cytoplasm_Texture_SumAverage_Hoechst_3_01_256,0.0,Cytoplasm,Texture,SumAverage,Hoechst,522
Cells_RadialDistribution_FracAtD_ER_1of4,0.0,Cells,RadialDistribution,FracAtD,ER,523
Cells_AreaShape_Compactness,0.0,Cells,AreaShape,Compactness,,524
Cells_Intensity_MeanIntensityEdge_PM,0.0,Cells,Intensity,MeanIntensityEdge,PM,525
Nuclei_AreaShape_Zernike_4_2,0.0,Nuclei,AreaShape,Zernike,4,526
Nuclei_Texture_Correlation_Hoechst_3_03_256,0.0,Nuclei,Texture,Correlation,Hoechst,527
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_3of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Mitochondria,528
Cytoplasm_Texture_Correlation_Mitochondria_3_00_256,0.0,Cytoplasm,Texture,Correlation,Mitochondria,529
Nuclei_Texture_SumVariance_Hoechst_3_01_256,0.0,Nuclei,Texture,SumVariance,Hoechst,530
Nuclei_Texture_InfoMeas1_Actin_3_02_256,0.0,Nuclei,Texture,InfoMeas1,Actin,531
Cells_RadialDistribution_MeanFrac_ER_1of4,0.0,Cells,RadialDistribution,MeanFrac,ER,532
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_4of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Mitochondria,533
Cytoplasm_Texture_InfoMeas1_Mitochondria_3_01_256,0.0,Cytoplasm,Texture,InfoMeas1,Mitochondria,534
Cells_RadialDistribution_FracAtD_Mitochondria_4of4,0.0,Cells,RadialDistribution,FracAtD,Mitochondria,535
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_1_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,536
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_8_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,537
Nuclei_Intensity_LowerQuartileIntensity_PM,0.0,Nuclei,Intensity,LowerQuartileIntensity,PM,538
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_1_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,539
Nuclei_RadialDistribution_MeanFrac_ER_1of4,0.0,Nuclei,RadialDistribution,MeanFrac,ER,540
Nuclei_Texture_Contrast_Actin_3_02_256,0.0,Nuclei,Texture,Contrast,Actin,541
Cytoplasm_Texture_Contrast_Actin_3_03_256,0.0,Cytoplasm,Texture,Contrast,Actin,542
Cells_RadialDistribution_MeanFrac_Actin_1of4,0.0,Cells,RadialDistribution,MeanFrac,Actin,543
Cells_Texture_Correlation_Hoechst_3_00_256,0.0,Cells,Texture,Correlation,Hoechst,544
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_3_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,545
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,546
Nuclei_Texture_InverseDifferenceMoment_ER_3_00_256,0.0,Nuclei,Texture,InverseDifferenceMoment,ER,547
Cytoplasm_Correlation_Correlation_ER_Mitochondria,0.0,Cytoplasm,Correlation,Correlation,ER,548
Cytoplasm_RadialDistribution_RadialCV_Hoechst_2of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Hoechst,549
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_2of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Mitochondria,550
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_1_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,551
Cells_RadialDistribution_RadialCV_Mitochondria_2of4,0.0,Cells,RadialDistribution,RadialCV,Mitochondria,552
Nuclei_Texture_InfoMeas1_Mitochondria_3_02_256,0.0,Nuclei,Texture,InfoMeas1,Mitochondria,553
Nuclei_Texture_Correlation_ER_3_03_256,0.0,Nuclei,Texture,Correlation,ER,554
Cytoplasm_Texture_Correlation_Hoechst_3_02_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,555
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_9_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,556
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_5_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,557
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_5_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,558
Cells_Texture_Correlation_Hoechst_3_03_256,0.0,Cells,Texture,Correlation,Hoechst,559
Nuclei_Intensity_MinIntensityEdge_ER,0.0,Nuclei,Intensity,MinIntensityEdge,ER,560
Nuclei_RadialDistribution_FracAtD_Hoechst_2of4,0.0,Nuclei,RadialDistribution,FracAtD,Hoechst,561
Cytoplasm_Texture_InfoMeas2_Hoechst_3_00_256,0.0,Cytoplasm,Texture,InfoMeas2,Hoechst,562
Nuclei_RadialDistribution_RadialCV_Mitochondria_4of4,0.0,Nuclei,RadialDistribution,RadialCV,Mitochondria,563
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_1_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,564
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_2_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,565
Nuclei_RadialDistribution_RadialCV_ER_3of4,0.0,Nuclei,RadialDistribution,RadialCV,ER,566
Cells_RadialDistribution_RadialCV_Actin_3of4,0.0,Cells,RadialDistribution,RadialCV,Actin,567
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,568
Cytoplasm_Texture_Contrast_PM_3_00_256,0.0,Cytoplasm,Texture,Contrast,PM,569
Nuclei_RadialDistribution_ZernikeMagnitude_PM_2_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,570
Nuclei_Texture_Contrast_Mitochondria_3_03_256,0.0,Nuclei,Texture,Contrast,Mitochondria,571
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_6_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,572
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_1_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,573
Cells_AreaShape_Extent,0.0,Cells,AreaShape,Extent,,574
Cells_RadialDistribution_RadialCV_ER_3of4,0.0,Cells,RadialDistribution,RadialCV,ER,575
Cells_Intensity_MeanIntensityEdge_Mitochondria,0.0,Cells,Intensity,MeanIntensityEdge,Mitochondria,576
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_9_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,577
Nuclei_Correlation_K_Hoechst_ER,0.0,Nuclei,Correlation,K,Hoechst,578
Nuclei_Texture_Correlation_Actin_3_01_256,0.0,Nuclei,Texture,Correlation,Actin,579
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_9_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,580
Nuclei_Correlation_RWC_Hoechst_ER,0.0,Nuclei,Correlation,RWC,Hoechst,581
Nuclei_Texture_Contrast_Actin_3_01_256,0.0,Nuclei,Texture,Contrast,Actin,582
Cells_RadialDistribution_RadialCV_Hoechst_2of4,0.0,Cells,RadialDistribution,RadialCV,Hoechst,583
Nuclei_Texture_SumVariance_Mitochondria_3_03_256,0.0,Nuclei,Texture,SumVariance,Mitochondria,584
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_2_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,585
Nuclei_Intensity_LowerQuartileIntensity_Hoechst,0.0,Nuclei,Intensity,LowerQuartileIntensity,Hoechst,586
Cells_AreaShape_Zernike_5_3,0.0,Cells,AreaShape,Zernike,5,587
Cells_RadialDistribution_MeanFrac_Hoechst_3of4,0.0,Cells,RadialDistribution,MeanFrac,Hoechst,588
Nuclei_Texture_SumVariance_PM_3_03_256,0.0,Nuclei,Texture,SumVariance,PM,589
Nuclei_Texture_InfoMeas2_Actin_3_03_256,0.0,Nuclei,Texture,InfoMeas2,Actin,590
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_6_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,591
Nuclei_Intensity_MassDisplacement_Hoechst,0.0,Nuclei,Intensity,MassDisplacement,Hoechst,592
Cells_AreaShape_Zernike_6_0,0.0,Cells,AreaShape,Zernike,6,593
Cells_RadialDistribution_ZernikeMagnitude_Actin_3_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,594
Nuclei_RadialDistribution_ZernikeMagnitude_ER_4_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,595
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_6_6,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,596
Cytoplasm_Texture_DifferenceEntropy_Actin_3_00_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Actin,597
Nuclei_Texture_Correlation_Hoechst_3_02_256,0.0,Nuclei,Texture,Correlation,Hoechst,598
Nuclei_Texture_InfoMeas1_PM_3_01_256,0.0,Nuclei,Texture,InfoMeas1,PM,599
Nuclei_Texture_DifferenceEntropy_Actin_3_02_256,0.0,Nuclei,Texture,DifferenceEntropy,Actin,600
Cytoplasm_AreaShape_Zernike_4_0,0.0,Cytoplasm,AreaShape,Zernike,4,601
Cells_Correlation_RWC_Actin_Mitochondria,0.0,Cells,Correlation,RWC,Actin,602
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Mitochondria,603
Cytoplasm_RadialDistribution_FracAtD_Hoechst_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Hoechst,604
Cells_Intensity_MeanIntensity_Hoechst,0.0,Cells,Intensity,MeanIntensity,Hoechst,605
Nuclei_RadialDistribution_RadialCV_PM_1of4,0.0,Nuclei,RadialDistribution,RadialCV,PM,606
Cytoplasm_Correlation_Correlation_Mitochondria_PM,0.0,Cytoplasm,Correlation,Correlation,Mitochondria,607
Cytoplasm_Granularity_2_Hoechst,0.0,Cytoplasm,Granularity,2,Hoechst,608
Nuclei_Correlation_Correlation_Actin_Mitochondria,0.0,Nuclei,Correlation,Correlation,Actin,609
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_3_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,610
Cytoplasm_AreaShape_Zernike_9_1,0.0,Cytoplasm,AreaShape,Zernike,9,611
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_7_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,612
Cells_RadialDistribution_MeanFrac_PM_3of4,0.0,Cells,RadialDistribution,MeanFrac,PM,613
Cytoplasm_Intensity_StdIntensityEdge_ER,0.0,Cytoplasm,Intensity,StdIntensityEdge,ER,614
Nuclei_RadialDistribution_RadialCV_Actin_3of4,0.0,Nuclei,RadialDistribution,RadialCV,Actin,615
Nuclei_Correlation_RWC_Actin_Mitochondria,0.0,Nuclei,Correlation,RWC,Actin,616
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_5_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,617
Cells_RadialDistribution_MeanFrac_Mitochondria_2of4,0.0,Cells,RadialDistribution,MeanFrac,Mitochondria,618
Cells_AreaShape_Zernike_8_0,0.0,Cells,AreaShape,Zernike,8,619
Nuclei_Intensity_MinIntensityEdge_Hoechst,0.0,Nuclei,Intensity,MinIntensityEdge,Hoechst,620
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_6_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,621
Nuclei_RadialDistribution_ZernikeMagnitude_PM_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,622
Cytoplasm_Texture_Contrast_Hoechst_3_03_256,0.0,Cytoplasm,Texture,Contrast,Hoechst,623
Nuclei_Texture_AngularSecondMoment_Mitochondria_3_01_256,0.0,Nuclei,Texture,AngularSecondMoment,Mitochondria,624
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_6_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,625
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_3_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,626
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_8_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,627
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_4_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,628
Cells_AreaShape_Eccentricity,0.0,Cells,AreaShape,Eccentricity,,629
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_7_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,630
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_5_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,631
Nuclei_Texture_InfoMeas1_Mitochondria_3_00_256,0.0,Nuclei,Texture,InfoMeas1,Mitochondria,632
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_2_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,633
Cells_RadialDistribution_MeanFrac_Actin_2of4,0.0,Cells,RadialDistribution,MeanFrac,Actin,634
Nuclei_RadialDistribution_RadialCV_Actin_4of4,0.0,Nuclei,RadialDistribution,RadialCV,Actin,635
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_3_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,636
Cytoplasm_RadialDistribution_MeanFrac_PM_3of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,PM,637
Nuclei_RadialDistribution_MeanFrac_Hoechst_3of4,0.0,Nuclei,RadialDistribution,MeanFrac,Hoechst,638
Cells_Texture_Correlation_Hoechst_3_02_256,0.0,Cells,Texture,Correlation,Hoechst,639
Cells_RadialDistribution_FracAtD_Actin_4of4,0.0,Cells,RadialDistribution,FracAtD,Actin,640
Nuclei_Texture_DifferenceVariance_ER_3_00_256,0.0,Nuclei,Texture,DifferenceVariance,ER,641
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_3_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,642
Nuclei_Correlation_Overlap_Actin_Mitochondria,0.0,Nuclei,Correlation,Overlap,Actin,643
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,644
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_02_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Mitochondria,645
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_7_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,646
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_9,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,647
Cells_Intensity_MassDisplacement_PM,0.0,Cells,Intensity,MassDisplacement,PM,648
Nuclei_AreaShape_Zernike_9_3,0.0,Nuclei,AreaShape,Zernike,9,649
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_5_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,650
Cytoplasm_AreaShape_Zernike_5_1,0.0,Cytoplasm,AreaShape,Zernike,5,651
Cells_RadialDistribution_ZernikeMagnitude_Actin_7_5,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,652
Cells_Intensity_MeanIntensityEdge_Hoechst,0.0,Cells,Intensity,MeanIntensityEdge,Hoechst,653
Cells_Intensity_MaxIntensity_Hoechst,0.0,Cells,Intensity,MaxIntensity,Hoechst,654
Cells_RadialDistribution_RadialCV_Hoechst_4of4,0.0,Cells,RadialDistribution,RadialCV,Hoechst,655
Cells_Correlation_Manders_Hoechst_Actin,0.0,Cells,Correlation,Manders,Hoechst,656
Nuclei_Correlation_Overlap_ER_PM,0.0,Nuclei,Correlation,Overlap,ER,657
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,658
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,659
Nuclei_Texture_DifferenceEntropy_Mitochondria_3_00_256,0.0,Nuclei,Texture,DifferenceEntropy,Mitochondria,660
Cytoplasm_Texture_Correlation_ER_3_02_256,0.0,Cytoplasm,Texture,Correlation,ER,661
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,662
Cytoplasm_AreaShape_Zernike_4_2,0.0,Cytoplasm,AreaShape,Zernike,4,663
Nuclei_RadialDistribution_ZernikeMagnitude_PM_7_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,664
Cytoplasm_Intensity_StdIntensityEdge_Mitochondria,0.0,Cytoplasm,Intensity,StdIntensityEdge,Mitochondria,665
Nuclei_RadialDistribution_ZernikeMagnitude_PM_8_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,666
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_9_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,667
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_5_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,668
Nuclei_RadialDistribution_ZernikeMagnitude_PM_7_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,669
Cytoplasm_Texture_DifferenceVariance_Actin_3_01_256,0.0,Cytoplasm,Texture,DifferenceVariance,Actin,670
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_6,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,671
Nuclei_RadialDistribution_ZernikeMagnitude_PM_3_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,672
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_3_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,673
Cytoplasm_Correlation_Correlation_Hoechst_PM,0.0,Cytoplasm,Correlation,Correlation,Hoechst,674
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Mitochondria,675
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_5_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,676
Cytoplasm_Granularity_2_PM,0.0,Cytoplasm,Granularity,2,PM,677
Nuclei_RadialDistribution_RadialCV_Actin_2of4,0.0,Nuclei,RadialDistribution,RadialCV,Actin,678
Nuclei_Correlation_K_Mitochondria_Actin,0.0,Nuclei,Correlation,K,Mitochondria,679
