Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Cytoplasm_Texture_DifferenceVariance_PM_3_00_256,0.0,Cytoplasm,Texture,DifferenceVariance,PM,449
Nuclei_Texture_InfoMeas2_Hoechst_3_01_256,0.0,Nuclei,Texture,InfoMeas2,Hoechst,450
Nuclei_Correlation_Correlation_Actin_Hoechst,0.0,Nuclei,Correlation,Correlation,Actin,451
Cells_Texture_Correlation_Hoechst_3_00_256,0.0,Cells,Texture,Correlation,Hoechst,452
Cytoplasm_Texture_InfoMeas2_ER_3_01_256,0.0,Cytoplasm,Texture,InfoMeas2,ER,453
Cells_RadialDistribution_ZernikeMagnitude_PM_8_8,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,454
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_2_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,455
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_6_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,456
Cells_AreaShape_Zernike_7_7,0.0,Cells,AreaShape,Zernike,7,457
Cells_RadialDistribution_FracAtD_ER_1of4,0.0,Cells,RadialDistribution,FracAtD,ER,458
Cells_Texture_InfoMeas1_Actin_3_00_256,0.0,Cells,Texture,InfoMeas1,Actin,459
Nuclei_RadialDistribution_ZernikeMagnitude_ER_3_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,460
Nuclei_Texture_DifferenceEntropy_Mitochondria_3_00_256,0.0,Nuclei,Texture,DifferenceEntropy,Mitochondria,461
Nuclei_Correlation_K_ER_Mitochondria,0.0,Nuclei,Correlation,K,ER,462
Nuclei_RadialDistribution_RadialCV_Mitochondria_3of4,0.0,Nuclei,RadialDistribution,RadialCV,Mitochondria,463
Nuclei_RadialDistribution_FracAtD_Mitochondria_1of4,0.0,Nuclei,RadialDistribution,FracAtD,Mitochondria,464
Cells_AreaShape_Compactness,0.0,Cells,AreaShape,Compactness,,465
Nuclei_Texture_InfoMeas1_PM_3_00_256,0.0,Nuclei,Texture,InfoMeas1,PM,466
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_8_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,467
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_4,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,468
Nuclei_AreaShape_Zernike_9_1,0.0,Nuclei,AreaShape,Zernike,9,469
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_9_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,470
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_7_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,471
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_9_5,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,472
Cytoplasm_Intensity_StdIntensityEdge_Mitochondria,0.0,Cytoplasm,Intensity,StdIntensityEdge,Mitochondria,473
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,474
Cells_AreaShape_Zernike_2_2,0.0,Cells,AreaShape,Zernike,2,475
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_6_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,476
Nuclei_Correlation_RWC_Hoechst_ER,0.0,Nuclei,Correlation,RWC,Hoechst,477
Nuclei_RadialDistribution_ZernikeMagnitude_PM_8_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,478
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_3_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,479
Cells_Texture_Contrast_Hoechst_3_00_256,0.0,Cells,Texture,Contrast,Hoechst,480
Cytoplasm_Texture_Contrast_PM_3_02_256,0.0,Cytoplasm,Texture,Contrast,PM,481
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_3_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,482
Cytoplasm_Texture_Correlation_Mitochondria_3_00_256,0.0,Cytoplasm,Texture,Correlation,Mitochondria,483
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_6_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,484
Nuclei_Correlation_Overlap_ER_PM,0.0,Nuclei,Correlation,Overlap,ER,485
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_5_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,486
Nuclei_RadialDistribution_ZernikeMagnitude_ER_1_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,487
Nuclei_Intensity_StdIntensityEdge_Actin,0.0,Nuclei,Intensity,StdIntensityEdge,Actin,488
Nuclei_Correlation_Correlation_Actin_Mitochondria,0.0,Nuclei,Correlation,Correlation,Actin,489
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_5,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,490
Cells_Texture_SumAverage_Hoechst_3_00_256,0.0,Cells,Texture,SumAverage,Hoechst,491
Cytoplasm_AreaShape_Zernike_5_1,0.0,Cytoplasm,AreaShape,Zernike,5,492
Nuclei_Granularity_2_Hoechst,0.0,Nuclei,Granularity,2,Hoechst,493
Nuclei_Texture_AngularSecondMoment_Hoechst_3_01_256,0.0,Nuclei,Texture,AngularSecondMoment,Hoechst,494
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_4_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,495
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,496
Cells_RadialDistribution_ZernikeMagnitude_ER_9_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,497
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_9_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,498
Cells_RadialDistribution_ZernikeMagnitude_PM_5_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,499
Cytoplasm_RadialDistribution_FracAtD_ER_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,ER,500
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,501
Nuclei_RadialDistribution_ZernikeMagnitude_PM_4_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,502
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_1_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,503
Cytoplasm_Granularity_1_PM,0.0,Cytoplasm,Granularity,1,PM,504
Cells_Intensity_IntegratedIntensityEdge_ER,0.0,Cells,Intensity,IntegratedIntensityEdge,ER,505
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,506
Nuclei_Granularity_1_PM,0.0,Nuclei,Granularity,1,PM,507
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_1_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,508
Cells_RadialDistribution_FracAtD_Mitochondria_2of4,0.0,Cells,RadialDistribution,FracAtD,Mitochondria,509
Cells_RadialDistribution_ZernikeMagnitude_PM_6_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,510
Nuclei_Correlation_RWC_Hoechst_Actin,0.0,Nuclei,Correlation,RWC,Hoechst,511
Nuclei_Intensity_IntegratedIntensity_PM,0.0,Nuclei,Intensity,IntegratedIntensity,PM,512
Cytoplasm_RadialDistribution_FracAtD_PM_4of4,0.0,Cytoplasm,RadialDistribution,FracAtD,PM,513
Cells_AreaShape_Zernike_7_3,0.0,Cells,AreaShape,Zernike,7,514
Cytoplasm_Intensity_StdIntensity_Hoechst,0.0,Cytoplasm,Intensity,StdIntensity,Hoechst,515
Cytoplasm_Texture_SumAverage_Hoechst_3_03_256,0.0,Cytoplasm,Texture,SumAverage,Hoechst,516
Nuclei_Correlation_RWC_Hoechst_PM,0.0,Nuclei,Correlation,RWC,Hoechst,517
Nuclei_Intensity_MADIntensity_Actin,0.0,Nuclei,Intensity,MADIntensity,Actin,518
Cytoplasm_Texture_InfoMeas1_Mitochondria_3_00_256,0.0,Cytoplasm,Texture,InfoMeas1,Mitochondria,519
Cells_AreaShape_Zernike_9_7,0.0,Cells,AreaShape,Zernike,9,520
Cells_RadialDistribution_FracAtD_Actin_4of4,0.0,Cells,RadialDistribution,FracAtD,Actin,521
Cells_Correlation_RWC_Mitochondria_PM,0.0,Cells,Correlation,RWC,Mitochondria,522
Nuclei_Correlation_Correlation_Hoechst_PM,0.0,Nuclei,Correlation,Correlation,Hoechst,523
Nuclei_Correlation_Overlap_ER_Mitochondria,0.0,Nuclei,Correlation,Overlap,ER,524
Cytoplasm_Texture_Correlation_Hoechst_3_01_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,525
Cells_AreaShape_Zernike_4_0,0.0,Cells,AreaShape,Zernike,4,526
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_6_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,527
Cytoplasm_Texture_Contrast_ER_3_01_256,0.0,Cytoplasm,Texture,Contrast,ER,528
Cells_RadialDistribution_RadialCV_Actin_1of4,0.0,Cells,RadialDistribution,RadialCV,Actin,529
Nuclei_RadialDistribution_RadialCV_Actin_2of4,0.0,Nuclei,RadialDistribution,RadialCV,Actin,530
Cytoplasm_RadialDistribution_RadialCV_ER_4of4,0.0,Cytoplasm,RadialDistribution,RadialCV,ER,531
Cells_RadialDistribution_ZernikeMagnitude_PM_7_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,532
Nuclei_Correlation_RWC_ER_PM,0.0,Nuclei,Correlation,RWC,ER,533
Cells_AreaShape_Zernike_8_8,0.0,Cells,AreaShape,Zernike,8,534
Cytoplasm_RadialDistribution_MeanFrac_PM_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,PM,535
Cytoplasm_Intensity_MaxIntensity_Mitochondria,0.0,Cytoplasm,Intensity,MaxIntensity,Mitochondria,536
Nuclei_Texture_InfoMeas1_Hoechst_3_01_256,0.0,Nuclei,Texture,InfoMeas1,Hoechst,537
Nuclei_RadialDistribution_ZernikeMagnitude_ER_6_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,538
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_4_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,539
Cytoplasm_RadialDistribution_RadialCV_Hoechst_1of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Hoechst,540
Nuclei_Granularity_1_Mitochondria,0.0,Nuclei,Granularity,1,Mitochondria,541
Cytoplasm_RadialDistribution_MeanFrac_ER_2of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,ER,542
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_3_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,543
Cells_RadialDistribution_RadialCV_Mitochondria_4of4,0.0,Cells,RadialDistribution,RadialCV,Mitochondria,544
Nuclei_AreaShape_Zernike_5_3,0.0,Nuclei,AreaShape,Zernike,5,545
Cytoplasm_Texture_DifferenceVariance_ER_3_03_256,0.0,Cytoplasm,Texture,DifferenceVariance,ER,546
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_01_256,0.0,Cytoplasm,Texture,InfoMeas2,Mitochondria,547
Cells_Correlation_RWC_Actin_ER,0.0,Cells,Correlation,RWC,Actin,548
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_00_256,0.0,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,549
Cells_Correlation_Manders_Mitochondria_Actin,0.0,Cells,Correlation,Manders,Mitochondria,550
Cells_RadialDistribution_RadialCV_Mitochondria_3of4,0.0,Cells,RadialDistribution,RadialCV,Mitochondria,551
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Mitochondria,552
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_9_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,553
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_6_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,554
Cells_Intensity_MassDisplacement_Hoechst,0.0,Cells,Intensity,MassDisplacement,Hoechst,555
Cells_RadialDistribution_MeanFrac_ER_3of4,0.0,Cells,RadialDistribution,MeanFrac,ER,556
Nuclei_RadialDistribution_FracAtD_Hoechst_2of4,0.0,Nuclei,RadialDistribution,FracAtD,Hoechst,557
Cells_RadialDistribution_RadialCV_ER_2of4,0.0,Cells,RadialDistribution,RadialCV,ER,558
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_9_9,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,559
Nuclei_Correlation_RWC_PM_Hoechst,0.0,Nuclei,Correlation,RWC,PM,560
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_8_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,561
Nuclei_Correlation_RWC_Hoechst_Mitochondria,0.0,Nuclei,Correlation,RWC,Hoechst,562
Cytoplasm_Intensity_IntegratedIntensityEdge_Hoechst,0.0,Cytoplasm,Intensity,IntegratedIntensityEdge,Hoechst,563
Cells_RadialDistribution_MeanFrac_PM_2of4,0.0,Cells,RadialDistribution,MeanFrac,PM,564
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_1_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,565
Cytoplasm_Intensity_MeanIntensityEdge_Hoechst,0.0,Cytoplasm,Intensity,MeanIntensityEdge,Hoechst,566
Nuclei_Intensity_MADIntensity_Hoechst,0.0,Nuclei,Intensity,MADIntensity,Hoechst,567
Cells_RadialDistribution_RadialCV_Hoechst_2of4,0.0,Cells,RadialDistribution,RadialCV,Hoechst,568
Cells_RadialDistribution_MeanFrac_Hoechst_2of4,0.0,Cells,RadialDistribution,MeanFrac,Hoechst,569
Nuclei_RadialDistribution_MeanFrac_Mitochondria_1of4,0.0,Nuclei,RadialDistribution,MeanFrac,Mitochondria,570
Cells_AreaShape_Zernike_7_1,0.0,Cells,AreaShape,Zernike,7,571
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,572
Cytoplasm_Correlation_Manders_PM_Actin,0.0,Cytoplasm,Correlation,Manders,PM,573
Nuclei_RadialDistribution_RadialCV_PM_2of4,0.0,Nuclei,RadialDistribution,RadialCV,PM,574
Nuclei_Intensity_LowerQuartileIntensity_ER,0.0,Nuclei,Intensity,LowerQuartileIntensity,ER,575
Nuclei_RadialDistribution_ZernikeMagnitude_PM_8_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,576
Nuclei_Texture_Correlation_ER_3_02_256,0.0,Nuclei,Texture,Correlation,ER,577
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_5_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,578
Cells_RadialDistribution_ZernikeMagnitude_Actin_4_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,579
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_7_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,580
Cytoplasm_Correlation_RWC_ER_Mitochondria,0.0,Cytoplasm,Correlation,RWC,ER,581
Cells_RadialDistribution_FracAtD_Actin_3of4,0.0,Cells,RadialDistribution,FracAtD,Actin,582
Nuclei_Texture_Correlation_Hoechst_3_00_256,0.0,Nuclei,Texture,Correlation,Hoechst,583
Nuclei_AreaShape_Zernike_7_7,0.0,Nuclei,AreaShape,Zernike,7,584
Cells_RadialDistribution_ZernikeMagnitude_PM_8_4,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,585
Cells_RadialDistribution_ZernikeMagnitude_ER_9_5,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,586
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_5_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,587
Nuclei_Correlation_K_PM_Mitochondria,0.0,Nuclei,Correlation,K,PM,588
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_6_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,589
Cells_RadialDistribution_MeanFrac_Mitochondria_2of4,0.0,Cells,RadialDistribution,MeanFrac,Mitochondria,590
Cells_Correlation_RWC_Hoechst_ER,0.0,Cells,Correlation,RWC,Hoechst,591
Cells_Correlation_Manders_Hoechst_PM,0.0,Cells,Correlation,Manders,Hoechst,592
Nuclei_Texture_InverseDifferenceMoment_Mitochondria_3_00_256,0.0,Nuclei,Texture,InverseDifferenceMoment,Mitochondria,593
Nuclei_Texture_SumVariance_PM_3_01_256,0.0,Nuclei,Texture,SumVariance,PM,594
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_6_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,595
Cytoplasm_Correlation_Manders_Mitochondria_Hoechst,0.0,Cytoplasm,Correlation,Manders,Mitochondria,596
Nuclei_Intensity_MaxIntensityEdge_ER,0.0,Nuclei,Intensity,MaxIntensityEdge,ER,597
Cells_RadialDistribution_ZernikeMagnitude_ER_7_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,598
Cells_RadialDistribution_ZernikeMagnitude_PM_4_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,599
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,600
Cells_Correlation_Correlation_Mitochondria_PM,0.0,Cells,Correlation,Correlation,Mitochondria,601
Nuclei_Correlation_Overlap_Actin_PM,0.0,Nuclei,Correlation,Overlap,Actin,602
Cytoplasm_RadialDistribution_RadialCV_ER_3of4,0.0,Cytoplasm,RadialDistribution,RadialCV,ER,603
Cytoplasm_RadialDistribution_RadialCV_ER_2of4,0.0,Cytoplasm,RadialDistribution,RadialCV,ER,604
Nuclei_Intensity_MinIntensity_ER,0.0,Nuclei,Intensity,MinIntensity,ER,605
Nuclei_Correlation_RWC_Actin_Hoechst,0.0,Nuclei,Correlation,RWC,Actin,606
Cytoplasm_Texture_DifferenceEntropy_PM_3_00_256,0.0,Cytoplasm,Texture,DifferenceEntropy,PM,607
Cells_AreaShape_Extent,0.0,Cells,AreaShape,Extent,,608
Cells_RadialDistribution_FracAtD_Mitochondria_1of4,0.0,Cells,RadialDistribution,FracAtD,Mitochondria,609
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_6_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,610
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_8_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,611
Cytoplasm_RadialDistribution_FracAtD_Hoechst_3of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Hoechst,612
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_9_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,613
Cells_RadialDistribution_ZernikeMagnitude_Actin_2_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,614
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_9_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,615
Nuclei_RadialDistribution_ZernikeMagnitude_ER_6_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,616
Nuclei_Texture_Correlation_PM_3_02_256,0.0,Nuclei,Texture,Correlation,PM,617
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_7_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,618
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_3_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,619
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_9_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,620
Cytoplasm_Intensity_MADIntensity_Mitochondria,0.0,Cytoplasm,Intensity,MADIntensity,Mitochondria,621
Nuclei_Correlation_RWC_Mitochondria_ER,0.0,Nuclei,Correlation,RWC,Mitochondria,622
Cytoplasm_Texture_Contrast_Hoechst_3_01_256,0.0,Cytoplasm,Texture,Contrast,Hoechst,623
Nuclei_Correlation_K_ER_Hoechst,0.0,Nuclei,Correlation,K,ER,624
Nuclei_Correlation_Overlap_Mitochondria_PM,0.0,Nuclei,Correlation,Overlap,Mitochondria,625
Cells_RadialDistribution_FracAtD_PM_2of4,0.0,Cells,RadialDistribution,FracAtD,PM,626
Cells_Texture_InfoMeas1_Actin_3_03_256,0.0,Cells,Texture,InfoMeas1,Actin,627
Cells_Intensity_MeanIntensityEdge_ER,0.0,Cells,Intensity,MeanIntensityEdge,ER,628
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_5_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,629
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_5_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,630
Cells_RadialDistribution_FracAtD_PM_4of4,0.0,Cells,RadialDistribution,FracAtD,PM,631
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_5_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,632
Cells_Intensity_StdIntensity_Hoechst,0.0,Cells,Intensity,StdIntensity,Hoechst,633
Nuclei_Texture_InfoMeas2_ER_3_00_256,0.0,Nuclei,Texture,InfoMeas2,ER,634
Cells_RadialDistribution_RadialCV_PM_3of4,0.0,Cells,RadialDistribution,RadialCV,PM,635
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_1_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,636
Cytoplasm_Texture_InfoMeas2_Hoechst_3_01_256,0.0,Cytoplasm,Texture,InfoMeas2,Hoechst,637
Nuclei_RadialDistribution_RadialCV_Actin_1of4,0.0,Nuclei,RadialDistribution,RadialCV,Actin,638
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_1of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Mitochondria,639
Cells_Neighbors_AngleBetweenNeighbors_Adjacent,0.0,Cells,Neighbors,AngleBetweenNeighbors,Adjacent,640
Cytoplasm_RadialDistribution_MeanFrac_Actin_3of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Actin,641
Cytoplasm_RadialDistribution_MeanFrac_Actin_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Actin,642
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_8_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,643
Cells_RadialDistribution_FracAtD_Actin_2of4,0.0,Cells,RadialDistribution,FracAtD,Actin,644
Nuclei_RadialDistribution_ZernikeMagnitude_PM_6_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,645
Cytoplasm_Correlation_Correlation_ER_Mitochondria,0.0,Cytoplasm,Correlation,Correlation,ER,646
Cells_Correlation_Manders_Hoechst_Actin,0.0,Cells,Correlation,Manders,Hoechst,647
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,648
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,649
Nuclei_Texture_InfoMeas1_ER_3_01_256,0.0,Nuclei,Texture,InfoMeas1,ER,650
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_4of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Mitochondria,651
Cells_RadialDistribution_ZernikeMagnitude_PM_4_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,652
Cells_Correlation_RWC_Mitochondria_Hoechst,0.0,Cells,Correlation,RWC,Mitochondria,653
Nuclei_RadialDistribution_FracAtD_ER_4of4,0.0,Nuclei,RadialDistribution,FracAtD,ER,654
Cytoplasm_Correlation_Correlation_ER_PM,0.0,Cytoplasm,Correlation,Correlation,ER,655
Cells_Texture_AngularSecondMoment_PM_3_03_256,0.0,Cells,Texture,AngularSecondMoment,PM,656
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_5_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,657
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_3of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Hoechst,658
Cells_AreaShape_Zernike_9_9,0.0,Cells,AreaShape,Zernike,9,659
Cells_RadialDistribution_ZernikeMagnitude_ER_9_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,660
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_4_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,661
Cytoplasm_Correlation_RWC_Hoechst_Mitochondria,0.0,Cytoplasm,Correlation,RWC,Hoechst,662
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,663
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_3_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,664
Cells_AreaShape_Zernike_1_1,0.0,Cells,AreaShape,Zernike,1,665
Cytoplasm_Texture_AngularSecondMoment_Hoechst_3_02_256,0.0,Cytoplasm,Texture,AngularSecondMoment,Hoechst,666
Nuclei_RadialDistribution_FracAtD_Actin_3of4,0.0,Nuclei,RadialDistribution,FracAtD,Actin,667
Nuclei_Texture_InverseDifferenceMoment_ER_3_03_256,0.0,Nuclei,Texture,InverseDifferenceMoment,ER,668
Nuclei_Correlation_RWC_ER_Hoechst,0.0,Nuclei,Correlation,RWC,ER,669
Nuclei_Correlation_K_ER_PM,0.0,Nuclei,Correlation,K,ER,670
Cells_Intensity_MeanIntensityEdge_PM,0.0,Cells,Intensity,MeanIntensityEdge,PM,671
Nuclei_Texture_Contrast_ER_3_01_256,0.0,Nuclei,Texture,Contrast,ER,672
Nuclei_Intensity_IntegratedIntensityEdge_PM,0.0,Nuclei,Intensity,IntegratedIntensityEdge,PM,673
Nuclei_Intensity_IntegratedIntensityEdge_ER,0.0,Nuclei,Intensity,IntegratedIntensityEdge,ER,674
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_1_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,675
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,676
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_6_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,677
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_2_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,678
Cytoplasm_Texture_Correlation_ER_3_03_256,0.0,Cytoplasm,Texture,Correlation,ER,679
Nuclei_RadialDistribution_ZernikeMagnitude_ER_2_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,680
Cytoplasm_RadialDistribution_FracAtD_Actin_3of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Actin,681
