Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Cells_Intensity_IntegratedIntensityEdge_ER,0.0,Cells,Intensity,IntegratedIntensityEdge,ER,450
Nuclei_Correlation_RWC_Mitochondria_Actin,0.0,Nuclei,Correlation,RWC,Mitochondria,451
Cells_Correlation_Manders_Mitochondria_Actin,0.0,Cells,Correlation,Manders,Mitochondria,452
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_5_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,453
Nuclei_Texture_InfoMeas1_ER_3_02_256,0.0,Nuclei,Texture,InfoMeas1,ER,454
Cells_RadialDistribution_ZernikeMagnitude_ER_9_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,455
Nuclei_Correlation_Overlap_ER_Mitochondria,0.0,Nuclei,Correlation,Overlap,ER,456
Cells_RadialDistribution_MeanFrac_Mitochondria_2of4,0.0,Cells,RadialDistribution,MeanFrac,Mitochondria,457
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,458
Nuclei_RadialDistribution_ZernikeMagnitude_PM_6_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,459
Cytoplasm_Texture_DifferenceVariance_ER_3_03_256,0.0,Cytoplasm,Texture,DifferenceVariance,ER,460
Cells_AreaShape_Zernike_5_1,0.0,Cells,AreaShape,Zernike,5,461
Cells_AreaShape_Zernike_2_2,0.0,Cells,AreaShape,Zernike,2,462
Cytoplasm_RadialDistribution_RadialCV_PM_4of4,0.0,Cytoplasm,RadialDistribution,RadialCV,PM,463
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_4_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,464
Nuclei_Correlation_RWC_Hoechst_PM,0.0,Nuclei,Correlation,RWC,Hoechst,465
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_9_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,466
Cells_RadialDistribution_ZernikeMagnitude_ER_7_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,467
Cytoplasm_Texture_SumVariance_Mitochondria_3_01_256,0.0,Cytoplasm,Texture,SumVariance,Mitochondria,468
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_3_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,469
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_7_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,470
Nuclei_RadialDistribution_ZernikeMagnitude_PM_6_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,471
Cells_Intensity_MassDisplacement_Hoechst,0.0,Cells,Intensity,MassDisplacement,Hoechst,472
Nuclei_AreaShape_Zernike_9_1,0.0,Nuclei,AreaShape,Zernike,9,473
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_9_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,474
Nuclei_Texture_InfoMeas1_ER_3_01_256,0.0,Nuclei,Texture,InfoMeas1,ER,475
Nuclei_RadialDistribution_MeanFrac_PM_3of4,0.0,Nuclei,RadialDistribution,MeanFrac,PM,476
Nuclei_Texture_SumVariance_Hoechst_3_03_256,0.0,Nuclei,Texture,SumVariance,Hoechst,477
Cells_RadialDistribution_MeanFrac_ER_2of4,0.0,Cells,RadialDistribution,MeanFrac,ER,478
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_5_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,479
Cytoplasm_Texture_Correlation_Actin_3_00_256,0.0,Cytoplasm,Texture,Correlation,Actin,480
Cells_RadialDistribution_FracAtD_ER_1of4,0.0,Cells,RadialDistribution,FracAtD,ER,481
Cytoplasm_RadialDistribution_FracAtD_ER_3of4,0.0,Cytoplasm,RadialDistribution,FracAtD,ER,482
Cytoplasm_Texture_SumAverage_Hoechst_3_03_256,0.0,Cytoplasm,Texture,SumAverage,Hoechst,483
Cells_AreaShape_Zernike_9_3,0.0,Cells,AreaShape,Zernike,9,484
Nuclei_RadialDistribution_FracAtD_Mitochondria_4of4,0.0,Nuclei,RadialDistribution,FracAtD,Mitochondria,485
Nuclei_Texture_DifferenceEntropy_Mitochondria_3_00_256,0.0,Nuclei,Texture,DifferenceEntropy,Mitochondria,486
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_2_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,487
Nuclei_AreaShape_Zernike_7_1,0.0,Nuclei,AreaShape,Zernike,7,488
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,489
Nuclei_Correlation_Overlap_Actin_PM,0.0,Nuclei,Correlation,Overlap,Actin,490
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_01_256,0.0,Cytoplasm,Texture,InverseDifferenceMoment,ER,491
Cells_RadialDistribution_FracAtD_Actin_2of4,0.0,Cells,RadialDistribution,FracAtD,Actin,492
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_7_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,493
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_7_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,494
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_9_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,495
Nuclei_RadialDistribution_ZernikeMagnitude_PM_5_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,496
Nuclei_AreaShape_Zernike_4_4,0.0,Nuclei,AreaShape,Zernike,4,497
Nuclei_RadialDistribution_ZernikeMagnitude_PM_7_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,498
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_0_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,499
Cytoplasm_AreaShape_Zernike_5_1,0.0,Cytoplasm,AreaShape,Zernike,5,500
Cells_RadialDistribution_ZernikeMagnitude_Actin_7_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,501
Nuclei_Correlation_Correlation_ER_Hoechst,0.0,Nuclei,Correlation,Correlation,ER,502
Nuclei_RadialDistribution_ZernikeMagnitude_PM_5_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,503
Cytoplasm_Correlation_Manders_PM_Mitochondria,0.0,Cytoplasm,Correlation,Manders,PM,504
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_6_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,505
Nuclei_Texture_SumVariance_ER_3_01_256,0.0,Nuclei,Texture,SumVariance,ER,506
Cells_RadialDistribution_FracAtD_PM_4of4,0.0,Cells,RadialDistribution,FracAtD,PM,507
Cells_RadialDistribution_ZernikeMagnitude_ER_9_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,508
Cytoplasm_Texture_Contrast_Mitochondria_3_01_256,0.0,Cytoplasm,Texture,Contrast,Mitochondria,509
Cells_Correlation_Manders_Hoechst_PM,0.0,Cells,Correlation,Manders,Hoechst,510
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_2of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Mitochondria,511
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_03_256,0.0,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,512
Nuclei_RadialDistribution_RadialCV_Actin_2of4,0.0,Nuclei,RadialDistribution,RadialCV,Actin,513
Cells_Intensity_MeanIntensityEdge_PM,0.0,Cells,Intensity,MeanIntensityEdge,PM,514
Cytoplasm_Texture_DifferenceEntropy_Actin_3_02_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Actin,515
Cells_RadialDistribution_ZernikeMagnitude_Actin_5_5,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,516
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_5_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,517
Cells_RadialDistribution_RadialCV_Mitochondria_4of4,0.0,Cells,RadialDistribution,RadialCV,Mitochondria,518
Cells_RadialDistribution_ZernikeMagnitude_PM_9_5,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,519
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_9_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,520
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_9_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,521
Cells_RadialDistribution_RadialCV_Hoechst_1of4,0.0,Cells,RadialDistribution,RadialCV,Hoechst,522
Cytoplasm_Texture_Entropy_Mitochondria_3_02_256,0.0,Cytoplasm,Texture,Entropy,Mitochondria,523
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_6_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,524
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,525
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_3_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,526
Cytoplasm_Texture_Contrast_Mitochondria_3_00_256,0.0,Cytoplasm,Texture,Contrast,Mitochondria,527
Cytoplasm_Texture_InfoMeas1_Mitochondria_3_03_256,0.0,Cytoplasm,Texture,InfoMeas1,Mitochondria,528
Cells_RadialDistribution_RadialCV_Actin_4of4,0.0,Cells,RadialDistribution,RadialCV,Actin,529
Cytoplasm_Correlation_Correlation_ER_Mitochondria,0.0,Cytoplasm,Correlation,Correlation,ER,530
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_9_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,531
Cells_Intensity_MassDisplacement_PM,0.0,Cells,Intensity,MassDisplacement,PM,532
Nuclei_Texture_AngularSecondMoment_Mitochondria_3_03_256,0.0,Nuclei,Texture,AngularSecondMoment,Mitochondria,533
Cytoplasm_RadialDistribution_MeanFrac_Actin_3of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Actin,534
Cells_RadialDistribution_FracAtD_Hoechst_3of4,0.0,Cells,RadialDistribution,FracAtD,Hoechst,535
Cytoplasm_AreaShape_Zernike_7_3,0.0,Cytoplasm,AreaShape,Zernike,7,536
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_5_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,537
Nuclei_RadialDistribution_RadialCV_ER_4of4,0.0,Nuclei,RadialDistribution,RadialCV,ER,538
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_8_6,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,539
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_1_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,540
Cells_RadialDistribution_RadialCV_PM_4of4,0.0,Cells,RadialDistribution,RadialCV,PM,541
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_4_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,542
Cytoplasm_Texture_DifferenceEntropy_Actin_3_00_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Actin,543
Nuclei_RadialDistribution_ZernikeMagnitude_ER_8_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,544
Nuclei_Intensity_MaxIntensityEdge_Mitochondria,0.0,Nuclei,Intensity,MaxIntensityEdge,Mitochondria,545
Cells_AreaShape_Zernike_8_8,0.0,Cells,AreaShape,Zernike,8,546
Cytoplasm_RadialDistribution_FracAtD_Hoechst_4of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Hoechst,547
Cells_AreaShape_Zernike_9_1,0.0,Cells,AreaShape,Zernike,9,548
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_4_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,549
Nuclei_Granularity_1_PM,0.0,Nuclei,Granularity,1,PM,550
Cytoplasm_RadialDistribution_FracAtD_Actin_1of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Actin,551
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_2_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,552
Cells_Granularity_1_Hoechst,0.0,Cells,Granularity,1,Hoechst,553
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Mitochondria,554
Nuclei_RadialDistribution_RadialCV_Hoechst_4of4,0.0,Nuclei,RadialDistribution,RadialCV,Hoechst,555
Cytoplasm_RadialDistribution_RadialCV_Actin_3of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Actin,556
Nuclei_RadialDistribution_ZernikeMagnitude_PM_5_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,557
Nuclei_Texture_Contrast_ER_3_01_256,0.0,Nuclei,Texture,Contrast,ER,558
Nuclei_RadialDistribution_ZernikeMagnitude_ER_4_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,559
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_9_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,560
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_7_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,561
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_1of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Hoechst,562
Nuclei_AreaShape_FormFactor,0.0,Nuclei,AreaShape,FormFactor,,563
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_8_4,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,564
Cytoplasm_Correlation_Overlap_ER_Mitochondria,0.0,Cytoplasm,Correlation,Overlap,ER,565
Cytoplasm_Intensity_MassDisplacement_Actin,0.0,Cytoplasm,Intensity,MassDisplacement,Actin,566
Nuclei_Intensity_MADIntensity_PM,0.0,Nuclei,Intensity,MADIntensity,PM,567
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_4_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,568
Cells_Correlation_RWC_PM_Mitochondria,0.0,Cells,Correlation,RWC,PM,569
Cytoplasm_Texture_Contrast_ER_3_00_256,0.0,Cytoplasm,Texture,Contrast,ER,570
Nuclei_RadialDistribution_ZernikeMagnitude_ER_7_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,571
Cells_RadialDistribution_ZernikeMagnitude_PM_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,572
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_7_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,573
Nuclei_Intensity_MassDisplacement_Mitochondria,0.0,Nuclei,Intensity,MassDisplacement,Mitochondria,574
Nuclei_AreaShape_Zernike_5_5,0.0,Nuclei,AreaShape,Zernike,5,575
Cytoplasm_AreaShape_Zernike_7_5,0.0,Cytoplasm,AreaShape,Zernike,7,576
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,577
Cytoplasm_AreaShape_Eccentricity,0.0,Cytoplasm,AreaShape,Eccentricity,,578
Cells_RadialDistribution_ZernikeMagnitude_PM_4_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,579
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_6_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,580
Nuclei_Granularity_1_Hoechst,0.0,Nuclei,Granularity,1,Hoechst,581
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_5_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,582
Cells_Texture_Variance_Hoechst_3_00_256,0.0,Cells,Texture,Variance,Hoechst,583
Cells_RadialDistribution_FracAtD_Actin_1of4,0.0,Cells,RadialDistribution,FracAtD,Actin,584
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_6_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,585
Cells_RadialDistribution_MeanFrac_Actin_3of4,0.0,Cells,RadialDistribution,MeanFrac,Actin,586
Nuclei_RadialDistribution_RadialCV_Hoechst_3of4,0.0,Nuclei,RadialDistribution,RadialCV,Hoechst,587
Cells_RadialDistribution_MeanFrac_Hoechst_3of4,0.0,Cells,RadialDistribution,MeanFrac,Hoechst,588
Nuclei_Intensity_MassDisplacement_PM,0.0,Nuclei,Intensity,MassDisplacement,PM,589
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_4_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,590
Cytoplasm_Intensity_MaxIntensityEdge_ER,0.0,Cytoplasm,Intensity,MaxIntensityEdge,ER,591
Cytoplasm_RadialDistribution_MeanFrac_ER_2of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,ER,592
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_7_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,593
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_8_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,594
Nuclei_Correlation_K_ER_Mitochondria,0.0,Nuclei,Correlation,K,ER,595
Cells_RadialDistribution_RadialCV_PM_3of4,0.0,Cells,RadialDistribution,RadialCV,PM,596
Cytoplasm_AreaShape_MaximumRadius,0.0,Cytoplasm,AreaShape,MaximumRadius,,597
Nuclei_Correlation_K_Mitochondria_ER,0.0,Nuclei,Correlation,K,Mitochondria,598
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_5_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,599
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_7_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,600
Nuclei_Correlation_K_PM_ER,0.0,Nuclei,Correlation,K,PM,601
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,602
Cells_AreaShape_Zernike_6_2,0.0,Cells,AreaShape,Zernike,6,603
Nuclei_AreaShape_Extent,0.0,Nuclei,AreaShape,Extent,,604
Nuclei_Correlation_K_Hoechst_ER,0.0,Nuclei,Correlation,K,Hoechst,605
Cells_AreaShape_Zernike_3_3,0.0,Cells,AreaShape,Zernike,3,606
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,607
Cytoplasm_Correlation_Manders_ER_Hoechst,0.0,Cytoplasm,Correlation,Manders,ER,608
Cytoplasm_RadialDistribution_FracAtD_Actin_3of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Actin,609
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,610
Cytoplasm_Texture_SumVariance_PM_3_03_256,0.0,Cytoplasm,Texture,SumVariance,PM,611
Cytoplasm_Granularity_1_ER,0.0,Cytoplasm,Granularity,1,ER,612
Cytoplasm_Texture_Correlation_Hoechst_3_00_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,613
Nuclei_Granularity_1_Mitochondria,0.0,Nuclei,Granularity,1,Mitochondria,614
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_0_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,615
Nuclei_Correlation_RWC_Actin_Hoechst,0.0,Nuclei,Correlation,RWC,Actin,616
Cytoplasm_RadialDistribution_FracAtD_PM_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,PM,617
Cytoplasm_RadialDistribution_MeanFrac_PM_2of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,PM,618
Cytoplasm_Texture_DifferenceVariance_Mitochondria_3_00_256,0.0,Cytoplasm,Texture,DifferenceVariance,Mitochondria,619
Nuclei_Correlation_RWC_Hoechst_Actin,0.0,Nuclei,Correlation,RWC,Hoechst,620
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_4_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,621
Nuclei_Texture_Contrast_Mitochondria_3_01_256,0.0,Nuclei,Texture,Contrast,Mitochondria,622
Nuclei_Texture_Correlation_PM_3_02_256,0.0,Nuclei,Texture,Correlation,PM,623
Nuclei_RadialDistribution_ZernikeMagnitude_ER_6_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,624
Nuclei_AreaShape_MajorAxisLength,0.0,Nuclei,AreaShape,MajorAxisLength,,625
Nuclei_RadialDistribution_ZernikeMagnitude_ER_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,626
Nuclei_Intensity_IntegratedIntensityEdge_ER,0.0,Nuclei,Intensity,IntegratedIntensityEdge,ER,627
Nuclei_RadialDistribution_FracAtD_Actin_3of4,0.0,Nuclei,RadialDistribution,FracAtD,Actin,628
Nuclei_AreaShape_Zernike_9_9,0.0,Nuclei,AreaShape,Zernike,9,629
Cytoplasm_Texture_Correlation_Hoechst_3_03_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,630
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_3of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Mitochondria,631
Nuclei_RadialDistribution_FracAtD_Hoechst_2of4,0.0,Nuclei,RadialDistribution,FracAtD,Hoechst,632
Nuclei_Correlation_K_Actin_PM,0.0,Nuclei,Correlation,K,Actin,633
Cytoplasm_Intensity_MaxIntensity_Mitochondria,0.0,Cytoplasm,Intensity,MaxIntensity,Mitochondria,634
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,635
Cytoplasm_Texture_Entropy_ER_3_03_256,0.0,Cytoplasm,Texture,Entropy,ER,636
Cells_RadialDistribution_ZernikeMagnitude_PM_4_4,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,637
Cytoplasm_Texture_InfoMeas1_PM_3_03_256,0.0,Cytoplasm,Texture,InfoMeas1,PM,638
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_4_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,639
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_6,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,640
Nuclei_Correlation_Overlap_ER_Hoechst,0.0,Nuclei,Correlation,Overlap,ER,641
Cytoplasm_Granularity_1_PM,0.0,Cytoplasm,Granularity,1,PM,642
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,643
Nuclei_Intensity_MaxIntensity_PM,0.0,Nuclei,Intensity,MaxIntensity,PM,644
Nuclei_Correlation_Overlap_Actin_Mitochondria,0.0,Nuclei,Correlation,Overlap,Actin,645
Cytoplasm_Intensity_MeanIntensityEdge_Hoechst,0.0,Cytoplasm,Intensity,MeanIntensityEdge,Hoechst,646
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,647
Cytoplasm_RadialDistribution_FracAtD_Actin_4of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Actin,648
Cells_AreaShape_MedianRadius,0.0,Cells,AreaShape,MedianRadius,,649
Cytoplasm_Texture_Contrast_Actin_3_00_256,0.0,Cytoplasm,Texture,Contrast,Actin,650
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_7_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,651
Cells_AreaShape_Zernike_7_3,0.0,Cells,AreaShape,Zernike,7,652
Cells_AreaShape_Area,0.0,Cells,AreaShape,Area,,653
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_6_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,654
Nuclei_AreaShape_Zernike_7_5,0.0,Nuclei,AreaShape,Zernike,7,655
Nuclei_Texture_InfoMeas2_Hoechst_3_03_256,0.0,Nuclei,Texture,InfoMeas2,Hoechst,656
Nuclei_Correlation_K_PM_Mitochondria,0.0,Nuclei,Correlation,K,PM,657
Cells_RadialDistribution_ZernikeMagnitude_ER_8_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,658
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_9_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,659
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_2_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,660
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_8_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,661
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_6_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,662
Cells_RadialDistribution_ZernikeMagnitude_PM_8_8,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,663
Nuclei_Texture_SumVariance_Mitochondria_3_03_256,0.0,Nuclei,Texture,SumVariance,Mitochondria,664
Cells_Texture_Correlation_Hoechst_3_01_256,0.0,Cells,Texture,Correlation,Hoechst,665
Nuclei_Texture_InfoMeas1_Hoechst_3_03_256,0.0,Nuclei,Texture,InfoMeas1,Hoechst,666
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_9_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,667
Cells_RadialDistribution_ZernikeMagnitude_Actin_5_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,668
Nuclei_AreaShape_Zernike_7_3,0.0,Nuclei,AreaShape,Zernike,7,669
Cytoplasm_RadialDistribution_RadialCV_Hoechst_4of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Hoechst,670
Cells_RadialDistribution_FracAtD_PM_3of4,0.0,Cells,RadialDistribution,FracAtD,PM,671
Cytoplasm_Granularity_2_Mitochondria,0.0,Cytoplasm,Granularity,2,Mitochondria,672
Cytoplasm_Correlation_RWC_ER_Hoechst,0.0,Cytoplasm,Correlation,RWC,ER,673
Nuclei_Correlation_K_Hoechst_Mitochondria,0.0,Nuclei,Correlation,K,Hoechst,674
Nuclei_Texture_Contrast_PM_3_02_256,0.0,Nuclei,Texture,Contrast,PM,675
Nuclei_Texture_InfoMeas1_PM_3_01_256,0.0,Nuclei,Texture,InfoMeas1,PM,676
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,677
Nuclei_RadialDistribution_MeanFrac_ER_2of4,0.0,Nuclei,RadialDistribution,MeanFrac,ER,678
Cells_RadialDistribution_ZernikeMagnitude_PM_9_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,679
Nuclei_AreaShape_Zernike_5_1,0.0,Nuclei,AreaShape,Zernike,5,680
Cells_RadialDistribution_MeanFrac_Actin_2of4,0.0,Cells,RadialDistribution,MeanFrac,Actin,681
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_9_9,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,682
Nuclei_Intensity_MADIntensity_ER,0.0,Nuclei,Intensity,MADIntensity,ER,683
